location,date,latitude,longitude,organisation,group,plasticType,colour,size,shape,amount,comments
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,blue,1-2,irregular,1,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,blue,4-5,irregular,3,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,black,2-3,irregular,1,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,blue,>5,irregular,1,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,3,hard fragment,opaque,2-3,irregular,4,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,black,3-4,irregular,1,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,1,hard fragment,blue,>5,irregular,1,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,"pink,purple",2-3,irregular,1,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,white,3-4,irregular,2,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,white,4-5,irregular,2,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,blue,2-3,irregular,1,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,2,hard fragment,opaque,4-5,irregular,2,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,green,>5,irregular,1,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,white,1-2,irregular,5,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,4,hard fragment,white,>5,irregular,1,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,green,1-2,irregular,1,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,white,2-3,angular,1,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,"grey,silver",3-4,irregular,2,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,white,2-3,irregular,7,nan
peregian beach,27/05/2023,-26.483194,153.097988,ten little pieces,,hard fragment,yellow,1-2,irregular,1,nan
pilot beach,19/12/2024,-31.639,152.8373,"community volunteers (leonie,wayne)",3,fibres,black,<3,irregular,3,nan
pilot beach,19/12/2024,-31.639,152.8373,"community volunteers (leonie,wayne)",3,foam,blue,3-5,irregular,2,nan
pilot beach,19/12/2024,-31.639,152.8373,"community volunteers (leonie,wayne)",3,hard fragment,blue,>5,angular,1,nan
pilot beach,19/12/2024,-31.639,152.8373,"community volunteers (leonie,wayne)",3,hard fragment,black,3-5,irregular,5,nan
pilot beach,19/12/2024,-31.639,152.8373,"community volunteers (leonie,wayne)",3,hard fragment,clear,<3,angular,1,nan
pilot beach,19/12/2024,-31.639,152.8373,"community volunteers (leonie,wayne)",2,pellet,green,3-5,rounded,1,nan
pilot beach,19/12/2024,-31.639,152.8373,"community volunteers (leonie,wayne)",1,rubber,black,3-5,angular,2,nan
pinky beach rottnes island,18/11/2023,-31.989212,115.539563,ecosurf aust,1,fibres,pink,>5,fibrous,1,nan
pinky beach rottnes island,18/11/2023,-31.989212,115.539563,ecosurf aust,1,fibres,brown,>5,fibrous,1,"light tan, has structure"
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",3,fibres,white,>5,irregular,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",1,fibres,green,>5,cylindrical,1,fresh
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",4,fibres,green,4-5,irregular,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",3,fibres,blue,>5,irregular,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",4,fibres,blue,>5,irregular,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",1,film,white,4-5,irregular,1,weathered
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",3,film,blue,>5,irregular,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",3,film,white,4-5,irregular,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",3,film,blue,2-3,irregular,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",1,foam,white,2-3,irregular,1,weathered
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",4,foam,white,<1,irregular,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",1,hard fragment,"orange,red",>5,cylindrical,1,grooved - wire/electrical
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",3,hard fragment,blue,>5,irregular,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",3,hard fragment,"pink,purple",>5,angular,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",4,hard fragment,blue,<1,irregular,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",1,hard fragment,blue,4-5,irregular,1,fracturing
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",2,hard fragment,blue,<1,irregular,2,shavings
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",1,hard fragment,clear,1-2,angular,1,fracturing
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",5,hard fragment,blue,>5,irregular,4,shaving from jetty
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",1,hard fragment,blue,4-5,irregular,1,blue shaving
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",1,hard fragment,blue,4-5,angular,1,weathered
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",2,hard fragment,clear,<1,irregular,4,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",1,hard fragment,blue,>5,irregular,1,blue shaving
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",2,hard fragment,blue,2-3,irregular,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",2,hard fragment,blue,1-2,irregular,4,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",1,hard fragment,blue,>5,irregular,1,fracturing
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",5,hard fragment,white,1-2,irregular,2,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",3,hard fragment,blue,>5,cylindrical,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",1,hard fragment,blue,1-2,irregular,1,blue shaving
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",2,hard fragment,green,<1,irregular,3,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",1,hard fragment,green,>5,irregular,1,fracturing
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",5,hard fragment,blue,2-3,irregular,6,shaving from jetty
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",5,rubber,black,4-5,rounded,1,rubber circle
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",4,rubber,black,4-5,irregular,1,nan
pirate cove christmas island,12/08/2023,-10.430278,105.668611,"ausmap,tbf",5,rubber,white,1-2,irregular,2,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,1,fibres,white,>5,irregular,3,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,2,fibres,white,>5,irregular,2,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,3,fibres,white,>5,cylindrical,1,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,4,fibres,white,>5,irregular,2,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,3,fibres,white,>5,irregular,3,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,1,film,green,3-4,irregular,2,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,1,film,green,4-5,irregular,1,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,5,film,white,>5,irregular,1,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,3,foam,blue,3-4,irregular,1,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,5,foam,blue,>5,irregular,1,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,2,foam,white,4-5,round,1,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,4,hard fragment,black,>5,angular,1,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,1,hard fragment,black,>5,angular,1,nan
playa la boca,05/03/2020,-32.917809,-71.510579,aquí hay basura chile,5,hard fragment,white,>5,irregular,1,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,6,film,white,>5,irregular,3,7mm
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,4,film,clear,4-5,irregular,1,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,1,foam,white,4-5,irregular,3,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,2,foam,blue,4-5,irregular,1,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,1,foam,blue,>5,irregular,1,6-7mm
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,2,foam,green,3-4,irregular,1,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,2,foam,"orange,red",3-4,rounded,1,"red on one side, white on other side"
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,3,foam,opaque,4-5,irregular,1,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,6,hard fragment,clear,1-2,irregular,2,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,1,hard fragment,clear,>5,irregular,1,6mm
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,3,hard fragment,blue,>5,angular,1,9mm
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,1,hard fragment,blue,4-5,irregular,1,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,1,hard fragment,opaque,>5,irregular,1,1cm
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,2,other,"grey,silver",4-5,irregular,1,wax
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,5,pellet,clear,4-5,rounded,2,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,1,pellet,clear,4-5,rounded,1,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,1,pellet,yellow,4-5,rounded,1,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,2,pellet,opaque,3-4,rounded,1,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,4,pellet,clear,3-4,rounded,1,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,1,pellet,opaque,4-5,rounded,3,nan
point lonsdale beach,01/02/2023,-38.285664,144.6148,soel,6,pellet,clear,4-5,rounded,1,nan
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,3,hard fragment,opaque,3-4,irregular,1,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,"orange,red",1-2,irregular,1,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,3,hard fragment,green,1-2,irregular,1,"weathered, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,2,hard fragment,"orange,red",2-3,irregular,2,"dirty, weathered"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,"orange,red",1-2,angular,2,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,white,3-4,angular,5,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,opaque,3-4,angular,2,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,green,2-3,irregular,3,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,"grey,silver",3-4,irregular,3,"dirty, weathered"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,yellow,4-5,angular,1,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,green,2-3,irregular,4,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,red,3-4,angular,2,"weathered, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,green,2-3,angular,1,"fresh, length 1.5 cm"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,white,3-4,angular,4,"fresh, fracturing"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,white,1-2,irregular,3,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,yellow,3-4,angular,2,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,blue,2-3,cylindrical,1,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,"grey,silver",3-4,irregular,1,"shaving, coiled"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,blue,4-5,irregular,1,"weathered, shaving, coiled"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,green,2-3,irregular,2,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,2,hard fragment,blue,2-3,irregular,5,"fresh, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,white,2-3,irregular,3,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,3,hard fragment,opaque,2-3,angular,2,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,blue,1-2,irregular,1,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,blue,3-4,angular,1,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,2,hard fragment,opaque,4-5,irregular,1,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,clear,3-4,angular,2,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,3,hard fragment,blue,3-4,irregular,1,badly weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,black,1-2,irregular,1,"shaving, coiled"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,"grey,silver",3-4,angular,1,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,"pink,purple",1-2,irregular,1,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,clear,2-3,irregular,2,"dirty, weathered"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,blue,2-3,irregular,8,"fresh, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,blue,2-3,irregular,1,shaving
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,white,2-3,irregular,7,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,white,4-5,irregular,2,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,blue,2-3,irregular,1,"weathered, shaving, coiled"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,3,hard fragment,blue,1-2,irregular,1,"weathered, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,white,3-4,irregular,3,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,blue,3-4,irregular,1,"weathered, shaving, coiled"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,blue,2-3,irregular,2,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,3,hard fragment,blue,3-4,irregular,1,"weathered, shaving"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,blue,<1,irregular,2,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,2,hard fragment,green,3-4,irregular,1,"fresh, shaving"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,blue,2-3,irregular,2,shaving
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,green,2-3,irregular,2,"weathered, shaving"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,"pink,purple",2-3,angular,1,"fresh, grooved, length 1 cm"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,blue,2-3,irregular,2,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,3,hard fragment,"orange,red",1-2,irregular,1,"fibre like, weathered"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,hard fragment,blue,1-2,irregular,5,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,opaque,<1,cylindrical,50,"dirty, weathered"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,opaque,2-3,rounded,31,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,black,3-4,rounded,37,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,black,2-3,rounded,21,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,black,<1,rounded,1,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,green,1-2,rounded,1,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,opaque,4-5,rounded,4,"weathered, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,2,pellet,opaque,2-3,cylindrical,2,"dirty, weathered, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,opaque,1-2,rounded,25,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,2,pellet,black,2-3,cylindrical,3,"dirty, weathered"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,opaque,4-5,cylindrical,3,"fresh, fracturing"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,yellow,3-4,rounded,2,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,2,pellet,black,3-4,cylindrical,2,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,opaque,2-3,rounded,60,"dirty, weathered"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,black,<1,cylindrical,16,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,white,2-3,irregular,2,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,opaque,3-4,rounded,26,"dirty, weathered"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,"grey,silver",2-3,rounded,11,"weathered, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,black,2-3,rounded,3,"weathered, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,yellow,2-3,rounded,5,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,3,pellet,opaque,3-4,cylindrical,2,"dirty, weathered, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,3,pellet,black,3-4,cylindrical,1,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,yellow,3-4,cylindrical,4,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,2,pellet,brown,2-3,irregular,2,"weathered, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,"grey,silver",3-4,rounded,7,"weathered, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,black,2-3,cylindrical,56,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,opaque,3-4,rounded,2,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,black,3-4,cylindrical,26,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,black,4-5,cylindrical,4,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,opaque,3-4,rounded,12,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,black,4-5,rounded,5,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,3,pellet,black,2-3,cylindrical,1,"weathered, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,2,pellet,opaque,1-2,irregular,1,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,"grey,silver",1-2,rounded,13,"weathered, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,black,1-2,rounded,4,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,opaque,1-2,rounded,65,"dirty, weathered"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,opaque,<1,rounded,22,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,yellow,1-2,rounded,3,"dirty, weathered"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,black,1-2,cylindrical,25,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,opaque,2-3,rounded,1,"weathered, grooved"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,pellet,green,1-2,cylindrical,1,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,rubber,"grey,silver",3-4,irregular,1,weathered
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,1,fibres,blue,>5,fibrous,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,1,fibres,opaque,>5,fibrous,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,5,fibres,white,3-4,fibrous,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,5,fibres,green,1-2,fibrous,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,3,fibres,blue,>5,fibrous,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,5,fibres,green,3-4,fibrous,2,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,5,fibres,white,2-3,fibrous,3,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,5,fibres,black,>5,fibrous,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,5,fibres,opaque,>5,fibrous,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,4,fibres,green,1-2,angular,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,1,fibres,white,2-3,fibrous,2,nan
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,2,fibres,green,<1,irregular,2,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,fibres,blue,<1,irregular,6,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,fibres,red,<1,irregular,1,weathered
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,fibres,green,<1,irregular,6,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,3,fibres,green,<1,irregular,1,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,2,fibres,white,<1,irregular,2,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,fibres,green,<1,irregular,1,"clear, length 6 cm"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,fibres,blue,<1,angular,1,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,fibres,green,1-2,irregular,2,"fresh, artificial grass"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,fibres,green,<1,irregular,1,"clear, length 1.7 cm"
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,fibres,white,<1,angular,1,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,1,fibres,green,<1,irregular,5,fresh
point walter sandbar,22/03/2020,-32.010683,115.786664,claire o'loughlin,3,fibres,green,1-2,irregular,3,"dirty, weathered"
point walter sandbar,26/05/2020,-32.011111,115.786389,ocean remedy,2,fibres,blue,<1,fibrous,2,3-12mm long
point walter sandbar,26/05/2020,-32.011111,115.786389,ocean remedy,2,fibres,green,<1,fibrous,5,nan
point walter sandbar,26/05/2020,-32.011111,115.786389,ocean remedy,1,fibres,green,<1,fibrous,5,10-15 mm length
point walter sandbar,26/05/2020,-32.011111,115.786389,ocean remedy,1,fibres,red,1-2,fibrous,1,nan
point walter sandbar,26/05/2020,-32.011111,115.786389,ocean remedy,1,fibres,blue,1-2,fibrous,3,nan
point walter sandbar,26/05/2020,-32.011111,115.786389,ocean remedy,1,fibres,blue,<1,fibrous,5,nan
point walter sandbar,26/05/2020,-32.011111,115.786389,ocean remedy,1,fibres,opaque,<1,fibrous,2,nan
point walter sandbar,26/05/2020,-32.011111,115.786389,ocean remedy,2,fibres,green,1-2,fibrous,1,5mm long
point walter sandbar,26/05/2020,-32.011111,115.786389,ocean remedy,2,fibres,blue,1-2,fibrous,1,3mm long
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,1,film,black,>5,angular,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,3,film,clear,>5,irregular,2,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,3,film,clear,3-4,irregular,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,2,film,blue,1-2,angular,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,1,film,brown,3-4,angular,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,2,film,clear,>5,irregular,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,5,film,white,2-3,irregular,1,nan
point walter sandbar,26/05/2020,-32.011111,115.786389,ocean remedy,1,film,red,3-4,irregular,3,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,3,hard fragment,white,1-2,angular,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,5,hard fragment,white,>5,irregular,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,4,hard fragment,black,>5,irregular,1,nan
point walter sandbar,17/04/2021,-32.010683,115.786664,ocean remedy,4,hard fragment,opaque,3-4,irregular,1,nan
